grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
ID,Lifestyle,Mall,7654097329,3953875710,5592107476,4255624871,34.54,534635.00,431273.00,2486.59,72.00,Shopee > CPT
PH,Lifestyle,Long Tail (LT),7479073578,7380556116,8424427009,5962431359,0.75,42.00,34.00,104.66,141.00,Shopee > CPT
PH,Electronics,Non-Mall,1901847244,6426246556,3192792226,7928873735,205.15,11607.00,12574.00,34256.49,167.00,Shopee < CPT
MY,Fashion,Cross Border,5847745806,4777888706,6072096323,1299121523,81.45,381.00,362.00,5121.46,63.00,Shopee > CPT
ID,Electronics,Non-Mall,9738632530,3043431194,1390012864,7003385747,7.73,119727.00,132652.00,657.39,85.00,Shopee < CPT
PH,Lifestyle,Mall,6401169133,1680739768,2652829422,2565408661,117.03,6621.00,6080.00,21881.22,187.00,Shopee > CPT
SG,Lifestyle,Mall,5506627545,3551977331,8172306236,2605825613,20.97,28.00,31.00,3761.98,183.00,Shopee < CPT
TH,Fashion,Cross Border,6729838560,9445439783,8146677085,4383990125,20.61,752.00,646.00,3153.39,153.00,Shopee > CPT
TH,Lifestyle,Long Tail (LT),6981752026,3694054755,5302298645,256996888,1.26,46.00,37.00,172.72,137.00,Shopee > CPT
PH,Electronics,Cross Border,6506551847,7165157536,1186021896,9931407072,229.36,12978.00,10950.00,6880.74,30.00,Shopee > CPT
ID,Fashion,Mall,9017031518,7081853136,3581192206,1473359207,27.89,431767.00,408453.00,3095.90,111.00,Shopee > CPT
MY,FMCG,Non-Mall,772959368,200208916,453264703,7554735878,226.78,1062.00,1130.00,1359.58,6.00,Shopee < CPT
ID,FMCG,Mall,3902377216,954973033,9696392615,7537012127,48.58,752072.00,734971.00,6801.47,140.00,Shopee > CPT
TH,Lifestyle,Long Tail (LT),7170282392,4075424039,4835821294,8539259188,32.81,1197.00,1239.00,3641.54,111.00,Shopee < CPT
TH,Electronics,Mall,5112282456,9828716454,8486361895,323206429,17.69,645.00,524.00,2404.18,136.00,Shopee > CPT
VN,FMCG,Long Tail (LT),1655890308,9810139486,5182545585,375889137,13.00,316315.00,325902.00,195.04,15.00,Shopee < CPT
TH,FMCG,Cross Border,3058924754,6780811468,5193676368,4648915141,32.63,1190.00,1159.00,2413.50,74.00,Shopee > CPT
ID,FMCG,Cross Border,3314823956,2864745073,4304408071,5841041368,10.50,162563.00,168977.00,630.07,60.00,Shopee < CPT
ID,FMCG,Cross Border,1063692796,7539643857,5849225176,495043590,284.88,4410062.00,4184440.00,4273.18,15.00,Shopee > CPT
ID,Electronics,Mall,956535257,288411503,1157192141,2508497538,288.28,4462656.00,4468567.00,19602.77,68.00,Shopee < CPT
PH,Electronics,Non-Mall,6116543091,411706481,4917620990,1160427883,370.93,20988.00,17215.00,37091.76,100.00,Shopee > CPT
ID,Fashion,Mall,3971542440,6572012888,5843312948,2667592049,263.75,4082959.00,4777829.00,20308.64,77.00,Shopee < CPT
MY,FMCG,Mall,4502433779,234181505,3097513271,3961079618,94.86,444.00,437.00,11273.48,119.00,Shopee > CPT
ID,FMCG,Non-Mall,3631088903,8665883243,2113093553,3511170388,82.06,1270346.00,1225610.00,7631.68,93.00,Shopee > CPT
MY,Electronics,Mall,5211180836,6306031702,3353176806,4557625902,153.52,719.00,663.00,5983.04,39.00,Shopee > CPT
ID,FMCG,Cross Border,1897166973,912776202,5903614649,8647751533,34.25,530216.00,579488.00,4452.57,130.00,Shopee < CPT
ID,FMCG,Non-Mall,666538712,9014658373,4279331888,9973266835,199.70,3091448.00,3044895.00,37343.81,187.00,Shopee > CPT
VN,FMCG,Mall,5653671628,5852264771,1627594725,7034021441,14.83,360803.00,290694.00,2832.74,191.00,Shopee > CPT
ID,FMCG,Mall,1948437712,3543280213,9474706911,1480796292,76.63,1186234.00,1309506.00,10497.99,137.00,Shopee < CPT
SG,Electronics,Mall,9886391884,2335194169,1448799161,5146263914,63.78,86.00,89.00,5682.61,90.00,Shopee < CPT
PH,FMCG,Mall,4856694267,9556159471,3207711173,8948491188,19.56,1106.00,1073.00,2462.82,126.00,Shopee > CPT
ID,FMCG,Cross Border,3075764175,6788233740,7718724741,4223934843,238.43,3691039.00,3378584.00,9775.69,41.00,Shopee > CPT
ID,Fashion,Long Tail (LT),173978197,5585346984,3067323640,7130434017,20.66,319857.00,289484.00,950.45,46.00,Shopee > CPT
ID,FMCG,Long Tail (LT),8298742346,1212906666,697430789,1617865513,22.65,350611.00,345938.00,2400.75,106.00,Shopee > CPT
ID,Fashion,Mall,910451768,5485690913,2052742362,487796696,8.58,132844.00,119017.00,1621.88,189.00,Shopee > CPT
TH,FMCG,Long Tail (LT),172985836,5295777798,5266358132,4333398985,56.22,2051.00,1793.00,3822.45,68.00,Shopee > CPT
TH,Lifestyle,Long Tail (LT),6513614502,817659989,6496579818,2185720810,396.06,14450.00,14167.00,41583.87,105.00,Shopee > CPT
TH,FMCG,Long Tail (LT),8757287727,3333091371,3720987722,2730157995,131.30,4790.00,5301.00,19429.65,148.00,Shopee < CPT
VN,Electronics,Cross Border,7647066421,8424524259,3949724274,208905786,12.28,298772.00,284298.00,1891.31,154.00,Shopee > CPT
PH,Lifestyle,Non-Mall,9317462698,6301634081,1095701731,2761487505,219.77,12435.00,11147.00,14284.52,65.00,Shopee > CPT
ID,FMCG,Non-Mall,9604998261,2387308801,1574030930,6392288362,160.99,2492265.00,2787602.00,24793.05,154.00,Shopee < CPT
VN,Fashion,Mall,978734797,7886793628,3542920848,9125445435,144.20,3508126.00,3659267.00,5335.55,37.00,Shopee < CPT
MY,FMCG,Mall,440253457,6594660897,1365565094,4416997450,107.84,505.00,572.00,3017.02,28.00,Shopee < CPT
SG,FMCG,Long Tail (LT),6747227577,1438765389,4815450830,8054389549,143.09,194.00,190.00,18658.64,131.00,Shopee > CPT
PH,FMCG,Mall,4929181231,513528225,2621269797,9353015327,354.34,20049.00,16904.00,54211.38,153.00,Shopee > CPT
ID,Fashion,Mall,3258886694,4279953110,6168195415,4271791349,122.38,1894519.00,1821138.00,19336.20,158.00,Shopee > CPT
ID,Electronics,Non-Mall,4343725198,579808294,4202020312,2546912235,124.71,1930509.00,2272338.00,997.65,8.00,Shopee < CPT
ID,Fashion,Cross Border,6499810075,1423397503,8317417971,9754225834,52.39,811038.00,766518.00,314.35,6.00,Shopee > CPT
ID,FMCG,Mall,7199139041,1666589935,2352614205,1995066125,175.65,2719104.00,3015817.00,28103.53,160.00,Shopee < CPT
ID,Electronics,Cross Border,2264410625,3257375092,2318278929,3496130606,219.70,3401054.00,4026800.00,1318.20,6.00,Shopee < CPT
SG,Electronics,Non-Mall,8524456405,3083214683,2913165036,4780650217,135.79,184.00,170.00,3917.62,29.00,Shopee > CPT
TH,Electronics,Non-Mall,9435365398,60216246,8221382405,8408707486,218.23,7962.00,8290.00,19639.59,90.00,Shopee < CPT
TH,Lifestyle,Mall,6373679290,6794366124,6776700643,6688330163,0.39,14.00,13.00,64.85,169.00,Shopee > CPT
ID,Lifestyle,Non-Mall,4471303610,68222578,4554741298,8997348167,23.30,360756.00,301128.00,769.03,33.00,Shopee > CPT
SG,FMCG,Mall,9151194587,9339162340,2275841828,6277238308,207.71,282.00,290.00,37681.44,182.00,Shopee < CPT
ID,Lifestyle,Long Tail (LT),5495400371,245904699,8488370100,7540530627,26.35,407837.00,385381.00,1001.12,38.00,Shopee > CPT
TH,Fashion,Mall,6538980153,5121526919,8959820696,54870080,326.13,11899.00,11633.00,27068.01,83.00,Shopee > CPT
ID,Electronics,Non-Mall,9842406055,8700433571,945338282,6404814946,284.12,4398386.00,4435480.00,9944.35,35.00,Shopee < CPT
PH,Lifestyle,Mall,9340820709,6211870608,875637876,47740116,278.86,15778.00,17413.00,46566.63,167.00,Shopee < CPT
PH,FMCG,Non-Mall,5126358702,1921273876,4927518455,4924220948,336.93,19064.00,20447.00,17856.50,53.00,Shopee < CPT
MY,FMCG,Long Tail (LT),9136339151,954535754,9198911713,135949130,112.96,529.00,572.00,21445.56,190.00,Shopee < CPT
ID,Electronics,Mall,8150758851,6572799409,459648755,4277952092,267.49,4140898.00,4852293.00,5349.82,20.00,Shopee < CPT
ID,FMCG,Long Tail (LT),282734140,955014964,9857284919,7666387910,218.76,3386533.00,3917897.00,3281.42,15.00,Shopee < CPT
TH,Lifestyle,Mall,143025753,5564823517,9386142771,7129475898,127.75,4661.00,4945.00,3193.65,25.00,Shopee < CPT
TH,Electronics,Mall,3313534410,8396317773,919693374,8772651256,11.13,406.00,400.00,1947.30,175.00,Shopee > CPT
ID,FMCG,Long Tail (LT),9732560638,8497259758,5877044660,7834967316,260.12,4026746.00,4704675.00,28873.02,111.00,Shopee < CPT
SG,Electronics,Mall,7241521816,5107021307,2037198066,729521312,204.99,279.00,319.00,25399.95,124.00,Shopee < CPT
VN,FMCG,Cross Border,5214923695,2525645211,9039563716,6963875710,100.53,2445689.00,2532612.00,9148.40,91.00,Shopee < CPT
ID,Electronics,Non-Mall,6538531488,2907668318,7445517862,808067152,63.95,989963.00,1099204.00,7034.39,110.00,Shopee < CPT
VN,Electronics,Long Tail (LT),5392925695,7210308391,7147969897,2153990949,5.77,140447.00,160888.00,831.34,144.00,Shopee < CPT
ID,FMCG,Long Tail (LT),7780743672,5061745224,9087196962,6257212489,49.21,761864.00,896250.00,787.43,16.00,Shopee < CPT
ID,Lifestyle,Cross Border,8629560607,5261158853,5386718997,8184168261,26.81,415068.00,427991.00,884.81,33.00,Shopee < CPT
ID,Electronics,Non-Mall,8038099540,9248181860,4675080962,4033470198,45.24,700333.00,640887.00,1854.83,41.00,Shopee > CPT
VN,Electronics,Cross Border,4689606995,5321225731,1870210665,8107413330,54.79,1332810.00,1468475.00,1862.73,34.00,Shopee < CPT
PH,Fashion,Non-Mall,7255747241,8481104826,172288087,6078173466,420.68,23803.00,20932.00,65623.99,156.00,Shopee > CPT
ID,FMCG,Cross Border,5019612507,6375248918,8309527015,5644153297,115.07,1781270.00,2130341.00,21287.10,185.00,Shopee < CPT
TH,Electronics,Long Tail (LT),6110220936,2487676983,8662221019,7677860413,31.95,1165.00,1106.00,3671.91,115.00,Shopee > CPT
VN,Fashion,Long Tail (LT),7884290120,136181753,9825045215,6370305511,243.47,5922918.00,6329095.00,27268.19,112.00,Shopee < CPT
ID,Lifestyle,Cross Border,8391003331,4905680669,161702456,3646729744,392.11,6070095.00,6829929.00,21566.18,55.00,Shopee < CPT
ID,Lifestyle,Cross Border,3336810730,5244951314,2868427841,1908528410,131.69,2038609.00,1921615.00,20280.08,154.00,Shopee > CPT
PH,Lifestyle,Mall,7908018357,2499801888,5108604940,2679706013,48.58,2748.00,2893.00,4370.85,90.00,Shopee < CPT
MY,FMCG,Mall,4478028868,8491084267,5363857879,986384218,68.48,320.00,308.00,4574.60,67.00,Shopee > CPT
TH,Fashion,Cross Border,7587531166,9671257367,9331225691,1711361175,14.36,523.00,580.00,1519.41,106.00,Shopee < CPT
ID,Electronics,Non-Mall,513512202,4978913664,383480239,3285878869,228.15,3531814.00,3765152.00,30115.27,132.00,Shopee < CPT
TH,Electronics,Long Tail (LT),6904237706,2632703863,9860187098,3981665453,4.35,158.00,135.00,337.77,78.00,Shopee > CPT
TH,Lifestyle,Long Tail (LT),436835875,3462374747,4844009590,4180054718,81.88,2987.00,3160.00,4338.89,53.00,Shopee < CPT
PH,Electronics,Cross Border,498557928,2553731176,9336172861,787502455,12.02,680.00,757.00,84.12,7.00,Shopee < CPT
ID,FMCG,Non-Mall,4973641209,468431050,789842398,9220327948,158.11,2447557.00,2867704.00,6956.66,44.00,Shopee < CPT
ID,Electronics,Mall,8919165444,97353669,5640897574,3653530499,11.46,177375.00,207672.00,171.87,15.00,Shopee < CPT
TH,Fashion,Mall,6965401668,8623800897,6283464039,8370651852,88.81,3240.00,3871.00,16161.59,182.00,Shopee < CPT
TH,Fashion,Mall,3366641784,6441758236,2158198351,1483008789,219.85,8021.00,8335.00,38690.91,176.00,Shopee < CPT
ID,Electronics,Long Tail (LT),4437878660,371942435,258423798,9030189746,192.72,2983462.00,3084864.00,4432.65,23.00,Shopee < CPT
ID,Electronics,Non-Mall,2331180224,9022313048,462097990,3775574943,325.23,5034699.00,5277684.00,16586.65,51.00,Shopee < CPT
PH,Lifestyle,Mall,6001367290,8378522358,4936857940,9675070099,33.73,1908.00,2013.00,4923.09,146.00,Shopee < CPT
MY,Lifestyle,Non-Mall,4633058189,6775976464,9715450562,3382887577,121.13,567.00,675.00,6653.86,55.00,Shopee < CPT
TH,Lifestyle,Mall,9313695576,2016443160,6636940740,9093293187,49.07,1790.00,2011.00,834.01,17.00,Shopee < CPT
MY,FMCG,Cross Border,1887967738,7094441910,7413922802,9703956630,111.84,524.00,487.00,2571.50,23.00,Shopee > CPT
ID,Fashion,Long Tail (LT),1479525623,4819738176,1591426590,9577556312,3.77,58307.00,63407.00,715.63,190.00,Shopee < CPT
ID,Lifestyle,Cross Border,3410332119,9495584510,1874419487,9420604207,18.43,285365.00,272679.00,1566.88,85.00,Shopee > CPT
PH,Electronics,Mall,6369017500,8404353374,5393570241,1752478166,0.27,15.00,14.00,47.72,180.00,Shopee > CPT
ID,Lifestyle,Cross Border,8397759158,3238243807,3874694645,7591766315,21.68,335672.00,396951.00,3881.35,179.00,Shopee < CPT
TH,Electronics,Long Tail (LT),854783035,2559349948,39382143,7900513067,59.31,2164.00,2033.00,771.02,13.00,Shopee > CPT
MY,FMCG,Cross Border,7551375634,3797513241,9713140356,7446472367,135.79,636.00,717.00,17776.92,131.00,Shopee < CPT
ID,FMCG,Mall,7359016216,781957271,434841312,4451088664,58.81,910334.00,881385.00,470.44,8.00,Shopee > CPT
PH,FMCG,Mall,8503775212,6882248636,567193189,4853774138,130.04,7357.00,6290.00,25353.72,195.00,Shopee > CPT
SG,Lifestyle,Mall,8374666237,3012998737,6404053098,727743848,99.28,135.00,132.00,3369.92,34.00,Shopee > CPT
ID,Electronics,Cross Border,4253768536,6140381308,9059259045,49343220,274.53,4249789.00,5057728.00,33766.61,123.00,Shopee < CPT
TH,Fashion,Mall,3808725747,8555608413,7421361133,3907119063,19.39,707.00,728.00,1530.79,79.00,Shopee < CPT
ID,Lifestyle,Long Tail (LT),9731395942,9019036679,7345620325,8639874211,25.23,390537.00,418593.00,1715.48,68.00,Shopee < CPT
VN,Electronics,Non-Mall,156610087,8741153336,5780295846,1511644491,62.29,1515431.00,1490401.00,1681.91,27.00,Shopee > CPT
VN,Fashion,Cross Border,405297411,3614878136,6562780477,9596005994,213.24,5187628.00,4165244.00,2772.14,13.00,Shopee > CPT
VN,Fashion,Long Tail (LT),2249883754,734470455,2019427347,5495994296,48.62,1182886.00,1174635.00,6855.90,141.00,Shopee > CPT
SG,Fashion,Mall,6046391180,1486213497,3114694422,5321686021,249.39,339.00,362.00,5475.57,22.00,Shopee < CPT
SG,FMCG,Long Tail (LT),1252214177,6619742042,995392761,2238424365,370.48,504.00,470.00,18501.52,50.00,Shopee > CPT
ID,Fashion,Non-Mall,8206947139,8054166154,6862158620,7923427030,119.37,1847976.00,1938610.00,3103.74,26.00,Shopee < CPT
ID,Fashion,Mall,3868603808,9533645890,1903525320,2435798058,298.09,4614646.00,5524780.00,6259.98,21.00,Shopee < CPT
PH,Electronics,Long Tail (LT),8273889650,3678842497,1862379059,3498718355,67.84,3838.00,3294.00,3594.90,53.00,Shopee > CPT
TH,Fashion,Mall,6570116703,5850157017,4204850841,4230523270,75.20,2743.00,2855.00,8194.46,109.00,Shopee < CPT
ID,FMCG,Cross Border,4002117272,7072360026,4763707061,9152140624,354.84,5493152.00,5886680.00,13129.20,37.00,Shopee < CPT
ID,Lifestyle,Non-Mall,8741182039,7289119743,9264169917,2855085559,97.41,1507923.00,1581157.00,11494.13,118.00,Shopee < CPT
ID,Lifestyle,Mall,1901578215,5249552003,5430329576,4094958193,240.38,3721215.00,3144195.00,43268.54,180.00,Shopee > CPT
ID,FMCG,Long Tail (LT),781075357,3117288636,4508222415,4932961445,12.02,186042.00,167642.00,2055.05,171.00,Shopee > CPT
TH,Electronics,Non-Mall,4695912938,4596075309,778146137,9684826234,71.76,2618.00,2507.00,6529.48,91.00,Shopee > CPT
VN,Lifestyle,Mall,7618553476,2416025373,77495875,5372249006,142.51,3466945.00,3657300.00,27647.20,194.00,Shopee < CPT
ID,Electronics,Mall,2026963463,9260730087,6351220993,3743701781,166.46,2576902.00,2133455.00,11985.20,72.00,Shopee > CPT
SG,FMCG,Cross Border,7143309702,2565565810,3803268850,7860442491,7.39,10.00,11.00,469.88,64.00,Shopee < CPT
MY,Electronics,Mall,6665937141,1393510836,1844421463,1612295279,169.03,792.00,900.00,10984.16,65.00,Shopee < CPT
MY,Lifestyle,Long Tail (LT),3565605495,8784314819,7457464692,5426732191,169.74,795.00,704.00,11873.90,70.00,Shopee > CPT
ID,FMCG,Non-Mall,1507348102,2723929109,849697977,1847892450,100.96,1562889.00,1519415.00,9490.10,94.00,Shopee > CPT
ID,FMCG,Cross Border,1563105171,2686821973,8692497011,7774608432,218.55,3383269.00,3526262.00,35405.16,162.00,Shopee < CPT
SG,Fashion,Cross Border,6646094008,5607467394,1619762460,4469822183,118.27,161.00,167.00,18203.44,154.00,Shopee < CPT
ID,Fashion,Long Tail (LT),1669771597,5591000365,9038495255,5276215769,1.14,17592.00,15731.00,220.46,194.00,Shopee > CPT
TH,Electronics,Long Tail (LT),3732503190,494802044,2933765870,7455189442,72.30,2638.00,3007.00,7736.18,107.00,Shopee < CPT
ID,Lifestyle,Mall,6145133750,5700119743,8414290970,2115917591,28.84,446419.00,471298.00,4008.41,139.00,Shopee < CPT
ID,FMCG,Cross Border,2707484657,4363168662,6326277842,5569954156,165.96,2569219.00,2836089.00,25890.52,156.00,Shopee < CPT
PH,Lifestyle,Long Tail (LT),7504018948,1575702734,2525793915,310226813,60.43,3419.00,3222.00,10513.68,174.00,Shopee > CPT
TH,FMCG,Long Tail (LT),5863852153,4087596502,5396018440,9401439517,149.89,5468.00,6360.00,8991.82,60.00,Shopee < CPT
TH,Lifestyle,Non-Mall,5988901182,7552502139,7491578786,2732203218,265.78,9697.00,7965.00,49964.67,188.00,Shopee > CPT
TH,Fashion,Non-Mall,6165559626,148696382,2818209488,983639226,430.78,15717.00,13881.00,59445.16,138.00,Shopee > CPT
ID,FMCG,Long Tail (LT),4062555486,8256330314,9302600822,3129450945,300.13,4646175.00,4274172.00,36615.96,122.00,Shopee > CPT
TH,Fashion,Mall,1870300474,9131434088,2499179677,2053181024,62.10,2265.00,2603.00,12415.55,200.00,Shopee < CPT
TH,Electronics,Cross Border,4052182778,8280969480,7074163484,9026039943,98.33,3587.00,3231.00,14451.62,147.00,Shopee > CPT
SG,FMCG,Cross Border,2010268073,9855308750,5270297794,7649711887,174.69,237.00,227.00,12006.17,69.00,Shopee > CPT
TH,Electronics,Mall,2483283792,1754280246,3298025739,4701355761,18.63,679.00,577.00,3461.39,186.00,Shopee > CPT
ID,Lifestyle,Cross Border,7239681894,3911310169,2138010440,9419260044,63.76,987061.00,1124184.00,10456.90,164.00,Shopee < CPT
MY,FMCG,Non-Mall,1529261417,3149801476,796558466,4785631755,393.72,1845.00,1605.00,32674.03,83.00,Shopee > CPT
TH,FMCG,Mall,6286021686,116865365,5686536670,2063482260,3.21,117.00,95.00,352.73,110.00,Shopee > CPT
TH,Lifestyle,Mall,4029227290,1733643793,1196106457,8826561779,83.74,3055.00,3129.00,4270.21,51.00,Shopee < CPT
ID,FMCG,Cross Border,8856114722,6719947171,2349714288,2403590894,54.69,846640.00,726498.00,5140.93,94.00,Shopee > CPT
ID,FMCG,Non-Mall,5381236553,4713678162,9381371467,6169005443,147.21,2278809.00,2308460.00,19431.08,132.00,Shopee < CPT
VN,FMCG,Long Tail (LT),3740873662,9902028827,1289928945,2528377935,85.71,2085100.00,1874255.00,15342.02,179.00,Shopee > CPT
ID,Fashion,Cross Border,9521862779,8996461510,506163259,2136724184,193.30,2992329.00,2816177.00,17396.70,90.00,Shopee > CPT
TH,FMCG,Mall,4207392957,1592338776,8187547236,7535550827,181.93,6637.00,5780.00,14006.52,77.00,Shopee > CPT
TH,Fashion,Mall,407626526,4755878873,3188977126,7578876883,123.59,4509.00,4694.00,15941.81,129.00,Shopee < CPT
ID,FMCG,Non-Mall,8019383539,189874433,8777674666,50286605,135.69,2100503.00,1784765.00,5834.54,43.00,Shopee > CPT
ID,Electronics,Long Tail (LT),7702495813,356166299,4016488889,6893518334,123.39,1910067.00,1695046.00,9624.06,78.00,Shopee > CPT
PH,FMCG,Mall,3822863187,403029584,177425207,641445794,216.21,12233.00,13435.00,3026.69,14.00,Shopee < CPT
TH,Electronics,Mall,562935563,2912167614,3447430153,5495633980,32.10,1171.00,1195.00,834.45,26.00,Shopee < CPT
VN,Fashion,Cross Border,9691223213,998986619,1412558832,7612454334,211.36,5141780.00,5603434.00,41425.91,196.00,Shopee < CPT
SG,Fashion,Mall,5843514220,553918593,2717857250,7969649593,93.25,127.00,128.00,11002.53,118.00,Shopee < CPT
PH,FMCG,Cross Border,9641066262,4276872956,4844889513,5609943013,32.36,1831.00,1586.00,1941.54,60.00,Shopee > CPT
VN,FMCG,Non-Mall,3098815871,5714800730,992266585,7728459584,18.20,442759.00,415710.00,291.20,16.00,Shopee > CPT
ID,Electronics,Cross Border,4487656681,8042075180,9970130622,8789499176,147.75,2287191.00,1859319.00,19650.30,133.00,Shopee > CPT
TH,Electronics,Non-Mall,4339564284,6187624909,4410293228,8566634953,126.49,4615.00,4254.00,3794.55,30.00,Shopee > CPT
ID,Lifestyle,Non-Mall,9867754504,8797214539,1129877170,6656314647,11.60,179586.00,175869.00,1635.71,141.00,Shopee > CPT
PH,Fashion,Mall,9551904796,5777419656,6004050047,6999689737,108.50,6139.00,6193.00,20613.78,190.00,Shopee < CPT
ID,FMCG,Non-Mall,5260600292,4842599993,2672593891,4442295911,27.66,428228.00,472635.00,5366.51,194.00,Shopee < CPT
VN,Fashion,Non-Mall,1979391399,5891003350,1895993675,1460434617,36.71,892999.00,861683.00,1321.47,36.00,Shopee > CPT
SG,FMCG,Non-Mall,7808716426,5591153410,3899317226,2304791580,75.56,102.00,106.00,11832.16,158.00,Shopee < CPT
ID,FMCG,Long Tail (LT),9599368112,5890424091,3452216897,3295092174,26.78,414641.00,406070.00,2223.13,83.00,Shopee > CPT
ID,Electronics,Mall,6384052618,1276843472,2414157311,581199230,54.66,846096.00,754309.00,8307.65,152.00,Shopee > CPT
MY,FMCG,Cross Border,132296708,4330141657,2913250413,3864837174,136.58,640.00,749.00,22941.27,168.00,Shopee < CPT
